Link,Point Order,Sub Polygon Id,Usa2163 Id,Distance,Latitude,Longitude,New Latitude,New Longitude,Number of Records,Origin Latitude,Origin Longitude
link,32,45,5,1055.107726686,27.8353,-97.044,27.8353,-97.044,1,39,-84.51
link,33,45,5,1056.091496261,27.8248,-97.0549,27.8248,-97.0549,1,39,-84.51
link,34,45,5,1070.043230754,27.6528,-97.178,27.6528,-97.178,1,39,-84.51
link,1,46,5,853.118796636,27.197,-80.1672,27.197,-80.1672,1,39,-84.51
link,2,46,5,854.739359545,27.1737,-80.1629,27.1737,-80.1629,1,39,-84.51
link,3,46,5,852.602656808,27.2022,-80.1773,27.2022,-80.1773,1,39,-84.51
link,4,46,5,850.818515334,27.2239,-80.1976,27.2239,-80.1976,1,39,-84.51
link,5,46,5,848.048430431,27.2629,-80.2082,27.2629,-80.2082,1,39,-84.51
link,6,46,5,839.091621451,27.3823,-80.269,27.3823,-80.269,1,39,-84.51
link,7,46,5,838.064131488,27.3968,-80.2728,27.3968,-80.2728,1,39,-84.51
link,8,46,5,837.679826934,27.4018,-80.2759,27.4018,-80.2759,1,39,-84.51
link,9,46,5,836.787400779,27.4118,-80.2895,27.4118,-80.2895,1,39,-84.51
link,10,46,5,836.369923835,27.4173,-80.2926,27.4173,-80.2926,1,39,-84.51
link,11,46,5,835.507195295,27.4299,-80.2941,27.4299,-80.2941,1,39,-84.51
link,12,46,5,833.179129596,27.4617,-80.3069,27.4617,-80.3069,1,39,-84.51
link,13,46,5,822.470935381,27.6125,-80.3478,27.6125,-80.3478,1,39,-84.51
link,14,46,5,821.203681752,27.6293,-80.3568,27.6293,-80.3568,1,39,-84.51
link,15,46,5,820.195728092,27.6422,-80.3658,27.6422,-80.3658,1,39,-84.51
link,16,46,5,819.119884852,27.6566,-80.3729,27.6566,-80.3729,1,39,-84.51
link,17,46,5,817.050515930,27.6865,-80.3778,27.6865,-80.3778,1,39,-84.51
link,18,46,5,815.557408600,27.7067,-80.3868,27.7067,-80.3868,1,39,-84.51
link,19,46,5,814.726363055,27.7187,-80.3888,27.7187,-80.3888,1,39,-84.51
link,20,46,5,814.109653796,27.7274,-80.3911,27.7274,-80.3911,1,39,-84.51
link,21,46,5,811.861351647,27.7565,-80.4099,27.7565,-80.4099,1,39,-84.51
link,22,46,5,806.465156417,27.8305,-80.4385,27.8305,-80.4385,1,39,-84.51
link,23,46,5,804.829286637,27.852,-80.4509,27.852,-80.4509,1,39,-84.51
link,24,46,5,804.648250026,27.8556,-80.4474,27.8556,-80.4474,1,39,-84.51
link,25,46,5,804.568623275,27.8575,-80.4446,27.8575,-80.4446,1,39,-84.51
link,26,46,5,804.552558215,27.8596,-80.4372,27.8596,-80.4372,1,39,-84.51
link,27,46,5,804.884880429,27.8546,-80.4372,27.8546,-80.4372,1,39,-84.51
link,28,46,5,805.106023133,27.8517,-80.4355,27.8517,-80.4355,1,39,-84.51
link,29,46,5,805.305670424,27.8494,-80.4327,27.8494,-80.4327,1,39,-84.51
link,30,46,5,805.586758008,27.8459,-80.4298,27.8459,-80.4298,1,39,-84.51
link,31,46,5,808.432145286,27.805,-80.4222,27.805,-80.4222,1,39,-84.51
link,32,46,5,811.489823971,27.7641,-80.4019,27.7641,-80.4019,1,39,-84.51
link,33,46,5,816.346821388,27.7012,-80.3615,27.7012,-80.3615,1,39,-84.51
link,34,46,5,819.052071223,27.6641,-80.3472,27.6641,-80.3472,1,39,-84.51
link,35,46,5,820.508009710,27.6433,-80.3428,27.6433,-80.3428,1,39,-84.51
link,36,46,5,821.918668216,27.6225,-80.3411,27.6225,-80.3411,1,39,-84.51
link,37,46,5,823.033987693,27.6066,-80.3376,27.6066,-80.3376,1,39,-84.51
link,38,46,5,853.118796636,27.197,-80.1672,27.197,-80.1672,1,39,-84.51
link,1,116,5,564.868612532,40.634,-74.0746,40.634,-74.0746,1,39,-84.51
link,2,116,5,564.904547367,40.6233,-74.0719,40.6233,-74.0719,1,39,-84.51
link,3,116,5,565.360700107,40.6146,-74.0615,40.6146,-74.0615,1,39,-84.51
link,4,116,5,565.657466524,40.6027,-74.0536,40.6027,-74.0536,1,39,-84.51
link,5,116,5,562.686366329,40.5546,-74.1021,40.5546,-74.1021,1,39,-84.51
link,6,116,5,560.831614120,40.5327,-74.1339,40.5327,-74.1339,1,39,-84.51
link,7,116,5,560.546867820,40.5346,-74.1397,40.5346,-74.1397,1,39,-84.51
link,8,116,5,560.114772268,40.5346,-74.148,40.5346,-74.148,1,39,-84.51
link,9,116,5,559.258108012,40.5274,-74.1632,40.5274,-74.1632,1,39,-84.51
link,10,116,5,558.320739081,40.5199,-74.1799,40.5199,-74.1799,1,39,-84.51
link,11,116,5,557.594175217,40.5115,-74.1924,40.5115,-74.1924,1,39,-84.51
link,12,116,5,556.706341132,40.5095,-74.2091,40.5095,-74.2091,1,39,-84.51
link,13,116,5,555.636408283,40.5023,-74.2284,40.5023,-74.2284,1,39,-84.51
link,14,116,5,554.849814465,40.4994,-74.243,40.4994,-74.243,1,39,-84.51
link,15,116,5,554.461368877,40.5014,-74.2508,40.5014,-74.2508,1,39,-84.51
link,16,116,5,554.405989876,40.5074,-74.2529,40.5074,-74.2529,1,39,-84.51
link,17,116,5,554.695332419,40.5129,-74.2483,40.5129,-74.2483,1,39,-84.51
link,18,116,5,555.195111694,40.5169,-74.2394,40.5169,-74.2394,1,39,-84.51
link,19,116,5,555.316097110,40.5273,-74.2389,40.5273,-74.2389,1,39,-84.51
link,20,116,5,555.285356141,40.5392,-74.2416,40.5392,-74.2416,1,39,-84.51
link,21,116,5,555.824186336,40.5479,-74.2328,40.5479,-74.2328,1,39,-84.51
link,22,116,5,556.606270791,40.5531,-74.2187,40.5531,-74.2187,1,39,-84.51
link,23,116,5,557.271924908,40.5603,-74.2072,40.5603,-74.2072,1,39,-84.51
link,24,116,5,557.658880651,40.5699,-74.2015,40.5699,-74.2015,1,39,-84.51
link,25,116,5,557.989887928,40.585,-74.1979,40.585,-74.1979,1,39,-84.51
link,26,116,5,558.441390259,40.6128,-74.1944,40.6128,-74.1944,1,39,-84.51
link,27,116,5,558.729437243,40.6283,-74.1918,40.6283,-74.1918,1,39,-84.51
link,28,116,5,559.307910851,40.6374,-74.1824,40.6374,-74.1824,1,39,-84.51
link,29,116,5,559.964595108,40.6434,-74.1709,40.6434,-74.1709,1,39,-84.51
link,30,116,5,560.803203461,40.6375,-74.1536,40.6375,-74.1536,1,39,-84.51
link,31,116,5,562.190640972,40.6335,-74.1261,40.6335,-74.1261,1,39,-84.51
link,32,116,5,563.053085798,40.6378,-74.1103,40.6378,-74.1103,1,39,-84.51
link,33,116,5,563.784065048,40.6435,-74.0973,40.6435,-74.0973,1,39,-84.51
link,34,116,5,564.559577622,40.6495,-74.0835,40.6495,-74.0835,1,39,-84.51
link,35,116,5,564.904437405,40.6487,-74.0767,40.6487,-74.0767,1,39,-84.51
link,36,116,5,565.048694679,40.6444,-74.0731,40.6444,-74.0731,1,39,-84.51
link,37,116,5,565.068728347,40.638,-74.0715,40.638,-74.0715,1,39,-84.51
link,38,116,5,564.868612532,40.634,-74.0746,40.634,-74.0746,1,39,-84.51
link,1,47,5,1052.588411277,27.8715,-97.0287,27.8715,-97.0287,1,39,-84.51
link,2,47,5,1053.845885794,27.852,-97.0344,27.852,-97.0344,1,39,-84.51
link,3,47,5,1053.212184459,27.8703,-97.043,27.8703,-97.043,1,39,-84.51
link,4,47,5,1051.089173720,27.9006,-97.0298,27.9006,-97.0298,1,39,-84.51
link,5,47,5,1047.139527291,27.9483,-96.9935,27.9483,-96.9935,1,39,-84.51
link,6,47,5,1044.479007239,27.9767,-96.964,27.9767,-96.964,1,39,-84.51
link,7,47,5,1043.955887835,27.9831,-96.9593,27.9831,-96.9593,1,39,-84.51
link,8,47,5,1043.121273648,27.9942,-96.953,27.9942,-96.953,1,39,-84.51
link,9,47,5,1042.814174413,28.0003,-96.9534,28.0003,-96.9534,1,39,-84.51
link,10,47,5,1043.319334860,28.005,-96.9726,28.005,-96.9726,1,39,-84.51
link,11,47,5,1043.060285297,28.0099,-96.9726,28.0099,-96.9726,1,39,-84.51
link,12,47,5,1036.048725776,28.0991,-96.9141,28.0991,-96.9141,1,39,-84.51
link,13,47,5,1035.352992236,28.102,-96.9003,28.102,-96.9003,1,39,-84.51
link,14,47,5,1034.681897610,28.1092,-96.8929,28.1092,-96.8929,1,39,-84.51
link,15,47,5,1033.945545510,28.1192,-96.8876,28.1192,-96.8876,1,39,-84.51
link,16,47,5,1033.079173745,28.1301,-96.8802,28.1301,-96.8802,1,39,-84.51
link,17,47,5,1032.293442663,28.1356,-96.8676,28.1356,-96.8676,1,39,-84.51
link,18,47,5,1032.049225051,28.1307,-96.8548,28.1307,-96.8548,1,39,-84.51
link,19,47,5,1032.182116571,28.1212,-96.8454,28.1212,-96.8454,1,39,-84.51
link,20,47,5,1032.516327754,28.1128,-96.8426,28.1128,-96.8426,1,39,-84.51
link,21,47,5,1033.161485355,28.1029,-96.8457,28.1029,-96.8457,1,39,-84.51
link,22,47,5,1034.405494931,28.0805,-96.8472,28.0805,-96.8472,1,39,-84.51
link,23,47,5,1035.011439188,28.0712,-96.8501,28.0712,-96.8501,1,39,-84.51
link,24,47,5,1043.128699604,27.9831,-96.9382,27.9831,-96.9382,1,39,-84.51
link,25,47,5,1047.665001271,27.9278,-96.9792,27.9278,-96.9792,1,39,-84.51
link,26,47,5,1051.007569536,27.8909,-97.0146,27.8909,-97.0146,1,39,-84.51
link,27,47,5,1052.588411277,27.8715,-97.0287,27.8715,-97.0287,1,39,-84.51
link,1,52,5,754.511634971,28.5688,-80.6122,28.5688,-80.6122,1,39,-84.51
link,2,52,5,756.469263211,28.5377,-80.6185,28.5377,-80.6185,1,39,-84.51
link,3,52,5,760.100715131,28.4752,-80.6495,28.4752,-80.6495,1,39,-84.51
link,4,52,5,762.461845918,28.4375,-80.6582,28.4375,-80.6582,1,39,-84.51
link,5,52,5,770.503679843,28.3151,-80.6642,28.3151,-80.6642,1,39,-84.51
link,6,52,5,771.624572585,28.2971,-80.6689,28.2971,-80.6689,1,39,-84.51
link,7,52,5,772.245540290,28.2875,-80.67,28.2875,-80.67,1,39,-84.51
link,8,52,5,773.050320948,28.2759,-80.668,28.2759,-80.668,1,39,-84.51
link,9,52,5,774.501957665,28.2563,-80.659,28.2563,-80.659,1,39,-84.51
link,10,52,5,775.709473865,28.24,-80.6515,28.24,-80.6515,1,39,-84.51
link,11,52,5,776.722352601,28.2252,-80.6498,28.2252,-80.6498,1,39,-84.51
link,12,52,5,774.651906063,28.2526,-80.6649,28.2526,-80.6649,1,39,-84.51
link,13,52,5,767.718919092,28.3481,-80.7002,28.3481,-80.7002,1,39,-84.51
link,14,52,5,766.038183716,28.3698,-80.7147,28.3698,-80.7147,1,39,-84.51
link,15,52,5,764.726781586,28.3883,-80.7196,28.3883,-80.7196,1,39,-84.51
link,16,52,5,759.206537973,28.4691,-80.7283,28.4691,-80.7283,1,39,-84.51
link,17,52,5,758.013059128,28.4848,-80.7374,28.4848,-80.7374,1,39,-84.51
link,18,52,5,755.796017364,28.5175,-80.7399,28.5175,-80.7399,1,39,-84.51
link,19,52,5,754.117460140,28.5446,-80.7323,28.5446,-80.7323,1,39,-84.51
link,20,52,5,754.502905635,28.5441,-80.7109,28.5441,-80.7109,1,39,-84.51
link,21,52,5,753.508295805,28.5606,-80.7047,28.5606,-80.7047,1,39,-84.51
link,22,52,5,753.130710115,28.5678,-80.6986,28.5678,-80.6986,1,39,-84.51
link,23,52,5,752.743944119,28.5789,-80.6775,28.5789,-80.6775,1,39,-84.51
link,24,52,5,752.155589439,28.5933,-80.6555,28.5933,-80.6555,1,39,-84.51
link,25,52,5,752.048741020,28.5981,-80.6429,28.5981,-80.6429,1,39,-84.51
link,26,52,5,752.236748906,28.5988,-80.629,28.5988,-80.629,1,39,-84.51
link,27,52,5,754.511634971,28.5688,-80.6122,28.5688,-80.6122,1,39,-84.51
link,1,159,5,1998.575501507,48.4616,-122.8494,48.4616,-122.8494,1,39,-84.51
link,2,159,5,1997.967733915,48.4599,-122.8363,48.4599,-122.8363,1,39,-84.51
link,3,159,5,1997.340105497,48.4726,-122.821,48.4726,-122.821,1,39,-84.51
link,4,159,5,1996.679409484,48.4582,-122.8083,48.4582,-122.8083,1,39,-84.51
link,5,159,5,1996.488491195,48.442,-122.8061,48.442,-122.8061,1,39,-84.51
link,6,159,5,1996.726847567,48.4273,-122.8131,48.4273,-122.8131,1,39,-84.51
link,7,159,5,1997.339680019,48.4174,-122.8277,48.4174,-122.8277,1,39,-84.51
link,8,159,5,2000.219666235,48.4241,-122.8899,48.4241,-122.8899,1,39,-84.51
link,9,159,5,2000.022231499,48.4415,-122.8835,48.4415,-122.8835,1,39,-84.51
link,10,159,5,2000.751832646,48.4479,-122.8987,48.4479,-122.8987,1,39,-84.51
link,11,159,5,2001.805901135,48.451,-122.9214,48.451,-122.9214,1,39,-84.51
link,12,159,5,2002.585872114,48.4583,-122.9376,48.4583,-122.9376,1,39,-84.51
link,13,159,5,2002.905617866,48.4758,-122.9425,48.4758,-122.9425,1,39,-84.51
link,14,159,5,2002.750599497,48.4932,-122.937,48.4932,-122.937,1,39,-84.51
link,15,159,5,2002.275739240,48.5071,-122.9249,48.5071,-122.9249,1,39,-84.51
link,16,159,5,2001.646005793,48.5136,-122.9103,48.5136,-122.9103,1,39,-84.51
link,17,159,5,2001.973055975,48.5239,-122.9162,48.5239,-122.9162,1,39,-84.51
link,18,159,5,2002.064256129,48.5336,-122.917,48.5336,-122.917,1,39,-84.51
link,19,159,5,2001.904927886,48.5417,-122.9125,48.5417,-122.9125,1,39,-84.51
link,20,159,5,2001.835299944,48.5471,-122.9103,48.5471,-122.9103,1,39,-84.51
link,21,159,5,2000.872772122,48.5637,-122.8871,48.5637,-122.8871,1,39,-84.51
link,22,159,5,2000.425193273,48.5659,-122.877,48.5659,-122.877,1,39,-84.51
link,23,159,5,1999.531249038,48.5396,-122.8607,48.5396,-122.8607,1,39,-84.51
link,24,159,5,1999.349375870,48.5213,-122.859,48.5213,-122.859,1,39,-84.51
link,25,159,5,1999.300989018,48.4893,-122.8619,48.4893,-122.8619,1,39,-84.51
link,26,159,5,1999.053457720,48.4728,-122.8585,48.4728,-122.8585,1,39,-84.51
link,27,159,5,1998.575501507,48.4616,-122.8494,48.4616,-122.8494,1,39,-84.51
link,1,48,5,779.997766613,28.1811,-80.629,28.1811,-80.629,1,39,-84.51
link,2,48,5,779.875125027,28.1811,-80.6365,28.1811,-80.6365,1,39,-84.51
link,3,48,5,779.031880214,28.1934,-80.638,28.1934,-80.638,1,39,-84.51
link,4,48,5,778.268880237,28.2042,-80.6407,28.2042,-80.6407,1,39,-84.51
link,5,48,5,776.908367195,28.2227,-80.6486,28.2227,-80.6486,1,39,-84.51
link,6,48,5,779.329696803,28.1904,-80.632,28.1904,-80.632,1,39,-84.51
link,7,48,5,779.997766613,28.1811,-80.629,28.1811,-80.629,1,39,-84.51
link,1,49,5,1003.217502449,28.3444,-96.4067,28.3444,-96.4067,1,39,-84.51
link,2,49,5,1004.148430003,28.3331,-96.4152,28.3331,-96.4152,1,39,-84.51
link,3,49,5,1004.443065728,28.3288,-96.4169,28.3288,-96.4169,1,39,-84.51
link,4,49,5,1008.950854767,28.2971,-96.4895,28.2971,-96.4895,1,39,-84.51
link,5,49,5,1010.626558656,28.2896,-96.5223,28.2896,-96.5223,1,39,-84.51
link,6,49,5,1012.808476443,28.2714,-96.5535,28.2714,-96.5535,1,39,-84.51
link,7,49,5,1017.185645468,28.2294,-96.6086,28.2294,-96.6086,1,39,-84.51
link,8,49,5,1023.184774947,28.1855,-96.7026,28.1855,-96.7026,1,39,-84.51
link,9,49,5,1025.432491456,28.1616,-96.7277,28.1616,-96.7277,1,39,-84.51
link,10,49,5,1029.385052137,28.1265,-96.7812,28.1265,-96.7812,1,39,-84.51
link,11,49,5,1031.690260435,28.1033,-96.8087,28.1033,-96.8087,1,39,-84.51
link,12,49,5,1032.962296582,28.0883,-96.8209,28.0883,-96.8209,1,39,-84.51
link,13,49,5,1034.161666171,28.0712,-96.8284,28.0712,-96.8284,1,39,-84.51
link,14,49,5,1034.451361688,28.0712,-96.8358,28.0712,-96.8358,1,39,-84.51
link,15,49,5,1033.390155671,28.0888,-96.8325,28.0888,-96.8325,1,39,-84.51
link,16,49,5,1032.079093917,28.1075,-96.8243,28.1075,-96.8243,1,39,-84.51
link,17,49,5,1030.786863877,28.1237,-96.8132,28.1237,-96.8132,1,39,-84.51
link,18,49,5,1029.796460721,28.1339,-96.8017,28.1339,-96.8017,1,39,-84.51
link,19,49,5,1029.468495557,28.1401,-96.8017,28.1401,-96.8017,1,39,-84.51
link,20,49,5,1029.157327107,28.1514,-96.809,28.1514,-96.809,1,39,-84.51
link,21,49,5,1028.302714747,28.1701,-96.8124,28.1701,-96.8124,1,39,-84.51
link,22,49,5,1027.197917566,28.1876,-96.8078,28.1876,-96.8078,1,39,-84.51
link,23,49,5,1026.135296035,28.1953,-96.7911,28.1953,-96.7911,1,39,-84.51
link,24,49,5,1025.218138069,28.1975,-96.7707,28.1975,-96.7707,1,39,-84.51
link,25,49,5,1023.458214727,28.2069,-96.7385,28.2069,-96.7385,1,39,-84.51
link,26,49,5,1022.708275722,28.209,-96.7222,28.209,-96.7222,1,39,-84.51
link,27,49,5,1022.013243131,28.2134,-96.7104,28.2134,-96.7104,1,39,-84.51
link,28,49,5,1019.439488563,28.2337,-96.6721,28.2337,-96.6721,1,39,-84.51
link,29,49,5,1018.801016697,28.2397,-96.6639,28.2397,-96.6639,1,39,-84.51
link,30,49,5,1017.504504536,28.2571,-96.6543,28.2571,-96.6543,1,39,-84.51
link,31,49,5,1014.769789217,28.2775,-96.612,28.2775,-96.612,1,39,-84.51
link,32,49,5,1013.864987620,28.2875,-96.6024,28.2875,-96.6024,1,39,-84.51
link,33,49,5,1013.292518632,28.2927,-96.5948,28.2927,-96.5948,1,39,-84.51
link,34,49,5,1010.492877249,28.3114,-96.5485,28.3114,-96.5485,1,39,-84.51
link,35,49,5,1008.705558242,28.3301,-96.5281,28.3301,-96.5281,1,39,-84.51
link,36,49,5,1007.839121023,28.3368,-96.515,28.3368,-96.515,1,39,-84.51
link,37,49,5,1006.855962166,28.3393,-96.4932,28.3393,-96.4932,1,39,-84.51
link,38,49,5,1005.558002786,28.336,-96.4554,28.336,-96.4554,1,39,-84.51
link,39,49,5,1004.796412530,28.3414,-96.4432,28.3414,-96.4432,1,39,-84.51
link,40,49,5,1003.348631149,28.3598,-96.4311,28.3598,-96.4311,1,39,-84.51
link,41,49,5,1002.900699791,28.3678,-96.4305,28.3678,-96.4305,1,39,-84.51
link,42,49,5,1001.815150256,28.389,-96.4315,28.389,-96.4315,1,39,-84.51
link,43,49,5,1001.439038936,28.3933,-96.4277,28.3933,-96.4277,1,39,-84.51
link,44,49,5,1000.996729772,28.3951,-96.4188,28.3951,-96.4188,1,39,-84.51
link,45,49,5,1000.616185179,28.3975,-96.4123,28.3975,-96.4123,1,39,-84.51
link,46,49,5,1000.491444007,28.3964,-96.4076,28.3964,-96.4076,1,39,-84.51
link,47,49,5,1000.836926811,28.3871,-96.4038,28.3871,-96.4038,1,39,-84.51
link,48,49,5,1002.202253946,28.3608,-96.403,28.3608,-96.403,1,39,-84.51
link,49,49,5,1002.679648341,28.3524,-96.4038,28.3524,-96.4038,1,39,-84.51
link,50,49,5,1003.217502449,28.3444,-96.4067,28.3444,-96.4067,1,39,-84.51
link,1,53,5,716.755465179,28.7377,-82.6832,28.7377,-82.6832,1,39,-84.51
link,2,53,5,716.911716085,28.7361,-82.6776,28.7361,-82.6776,1,39,-84.51
link,3,53,5,716.891143950,28.737,-82.6727,28.737,-82.6727,1,39,-84.51
link,4,53,5,717.125321042,28.7344,-82.666,28.7344,-82.666,1,39,-84.51
link,5,53,5,717.937233986,28.7224,-82.6671,28.7224,-82.6671,1,39,-84.51
link,6,53,5,718.386361648,28.7152,-82.6723,28.7152,-82.6723,1,39,-84.51
link,7,53,5,718.429398884,28.7144,-82.6737,28.7144,-82.6737,1,39,-84.51
link,8,53,5,718.398658830,28.7143,-82.6782,28.7143,-82.6782,1,39,-84.51
link,9,53,5,718.189874426,28.7169,-82.6819,28.7169,-82.6819,1,39,-84.51
link,10,53,5,717.916107074,28.7209,-82.6819,28.7209,-82.6819,1,39,-84.51
link,11,53,5,717.477375678,28.7256,-82.696,28.7256,-82.696,1,39,-84.51
link,12,53,5,717.252315583,28.7289,-82.6959,28.7289,-82.6959,1,39,-84.51
link,13,53,5,717.264080844,28.7292,-82.692,28.7292,-82.692,1,39,-84.51
link,14,53,5,717.310138124,28.729,-82.6881,28.729,-82.6881,1,39,-84.51
link,15,53,5,717.262479252,28.73,-82.6856,28.73,-82.6856,1,39,-84.51
link,16,53,5,717.108523826,28.7318,-82.6893,28.7318,-82.6893,1,39,-84.51
link,17,53,5,716.871457852,28.7353,-82.689,28.7353,-82.689,1,39,-84.51
link,18,53,5,716.755465179,28.7377,-82.6832,28.7377,-82.6832,1,39,-84.51
link,1,72,5,696.418387574,29.7723,-89.4352,29.7723,-89.4352,1,39,-84.51
link,2,72,5,697.286720730,29.7576,-89.4321,29.7576,-89.4321,1,39,-84.51
link,3,72,5,698.046422417,29.744,-89.4273,29.744,-89.4273,1,39,-84.51
link,4,72,5,698.055420595,29.7485,-89.4403,29.7485,-89.4403,1,39,-84.51
link,5,72,5,697.623669089,29.7578,-89.4474,29.7578,-89.4474,1,39,-84.51
link,6,72,5,697.150677728,29.767,-89.4524,29.767,-89.4524,1,39,-84.51
link,7,72,5,697.024761277,29.7712,-89.4586,29.7712,-89.4586,1,39,-84.51
link,8,72,5,697.521780780,29.7664,-89.4669,29.7664,-89.4669,1,39,-84.51
link,9,72,5,699.195848703,29.7437,-89.4767,29.7437,-89.4767,1,39,-84.51
link,10,72,5,699.961185981,29.7365,-89.49,29.7365,-89.49,1,39,-84.51
link,11,72,5,697.355203417,29.7788,-89.494,29.7788,-89.494,1,39,-84.51
link,12,72,5,696.320236314,29.7938,-89.4906,29.7938,-89.4906,1,39,-84.51
link,13,72,5,695.236347028,29.8054,-89.4757,29.8054,-89.4757,1,39,-84.51
link,14,72,5,695.367361070,29.7989,-89.4634,29.7989,-89.4634,1,39,-84.51
link,15,72,5,695.480217066,29.7954,-89.4586,29.7954,-89.4586,1,39,-84.51
link,16,72,5,695.638171450,29.7917,-89.4552,29.7917,-89.4552,1,39,-84.51
link,17,72,5,695.772458887,29.7846,-89.4413,29.7846,-89.4413,1,39,-84.51
link,18,72,5,696.418387574,29.7723,-89.4352,29.7723,-89.4352,1,39,-84.51
link,1,87,5,556.935275673,31.3878,-81.2617,31.3878,-81.2617,1,39,-84.51
link,2,87,5,556.755453503,31.3855,-81.2796,31.3855,-81.2796,1,39,-84.51
link,3,87,5,555.905136392,31.3952,-81.2912,31.3952,-81.2912,1,39,-84.51
link,4,87,5,554.667674117,31.4115,-81.3003,31.4115,-81.3003,1,39,-84.51
link,5,87,5,553.003524577,31.44,-81.2891,31.44,-81.2891,1,39,-84.51
link,6,87,5,551.895656664,31.4619,-81.2714,31.4619,-81.2714,1,39,-84.51
link,7,87,5,550.285884437,31.4904,-81.2576,31.4904,-81.2576,1,39,-84.51
link,8,87,5,549.474209430,31.5046,-81.2513,31.5046,-81.2513,1,39,-84.51
link,9,87,5,548.350339180,31.5265,-81.2349,31.5265,-81.2349,1,39,-84.51
link,10,87,5,548.539431387,31.5277,-81.2208,31.5277,-81.2208,1,39,-84.51
link,11,87,5,548.449261450,31.5343,-81.2029,31.5343,-81.2029,1,39,-84.51
link,12,87,5,549.066675890,31.5301,-81.185,31.5301,-81.185,1,39,-84.51
link,13,87,5,549.832885677,31.5214,-81.1747,31.5214,-81.1747,1,39,-84.51
link,14,87,5,550.831153159,31.5028,-81.186,31.5028,-81.186,1,39,-84.51
link,15,87,5,551.878422729,31.4831,-81.1986,31.4831,-81.1986,1,39,-84.51
link,16,87,5,553.521901215,31.4536,-81.2137,31.4536,-81.2137,1,39,-84.51
link,17,87,5,554.411756553,31.4338,-81.2353,31.4338,-81.2353,1,39,-84.51
link,18,87,5,556.935275673,31.3878,-81.2617,31.3878,-81.2617,1,39,-84.51
link,1,99,5,502.421008854,34.5223,-77.3525,34.5223,-77.3525,1,39,-84.51
link,2,99,5,502.387214892,34.5212,-77.3544,34.5212,-77.3544,1,39,-84.51
link,3,99,5,502.247681447,34.5214,-77.3574,34.5214,-77.3574,1,39,-84.51
link,4,99,5,502.170607431,34.5201,-77.3605,34.5201,-77.3605,1,39,-84.51
link,5,99,5,501.870276782,34.5017,-77.3863,34.5017,-77.3863,1,39,-84.51
link,6,99,5,499.977200048,34.4654,-77.4678,34.4654,-77.4678,1,39,-84.51
link,7,99,5,498.864347170,34.4587,-77.5007,34.4587,-77.5007,1,39,-84.51
link,8,99,5,498.489441815,34.4538,-77.5146,34.4538,-77.5146,1,39,-84.51
link,9,99,5,497.573604995,34.3776,-77.6178,34.3776,-77.6178,1,39,-84.51
link,10,99,5,497.576751455,34.3625,-77.6342,34.3625,-77.6342,1,39,-84.51
link,11,99,5,496.879720226,34.3955,-77.6147,34.3955,-77.6147,1,39,-84.51
link,12,99,5,497.039925801,34.4254,-77.5787,34.4254,-77.5787,1,39,-84.51
link,13,99,5,499.388278947,34.4957,-77.4498,34.4957,-77.4498,1,39,-84.51
link,14,99,5,499.983052281,34.4997,-77.4319,34.4997,-77.4319,1,39,-84.51
link,15,99,5,500.578712498,34.504,-77.4137,34.504,-77.4137,1,39,-84.51
link,16,99,5,501.445110783,34.5231,-77.3741,34.5231,-77.3741,1,39,-84.51
link,17,99,5,502.163471654,34.5276,-77.353,34.5276,-77.353,1,39,-84.51
link,18,99,5,502.421008854,34.5223,-77.3525,34.5223,-77.3525,1,39,-84.51
link,1,103,5,538.165062009,34.9925,-76.1409,34.9925,-76.1409,1,39,-84.51
link,2,103,5,537.876873257,34.9925,-76.147,34.9925,-76.147,1,39,-84.51
link,3,103,5,537.920848991,35.0034,-76.1373,35.0034,-76.1373,1,39,-84.51
link,4,103,5,538.365534234,35.0303,-76.1064,35.0303,-76.1064,1,39,-84.51
link,5,103,5,538.139817777,35.0446,-76.0998,35.0446,-76.0998,1,39,-84.51
link,6,103,5,538.108434351,35.0496,-76.0965,35.0496,-76.0965,1,39,-84.51
link,7,103,5,538.254255555,35.0552,-76.089,35.0552,-76.089,1,39,-84.51
link,8,103,5,538.348127893,35.0622,-76.0815,35.0622,-76.0815,1,39,-84.51
link,9,103,5,538.157945301,35.0716,-76.0781,35.0716,-76.0781,1,39,-84.51
link,10,103,5,538.304697104,35.0748,-76.0725,35.0748,-76.0725,1,39,-84.51
link,11,103,5,539.036934959,35.0715,-76.0597,35.0715,-76.0597,1,39,-84.51
link,12,103,5,540.488487129,35.0613,-76.0372,35.0613,-76.0372,1,39,-84.51
link,13,103,5,540.461229520,35.0577,-76.0406,35.0577,-76.0406,1,39,-84.51
link,14,103,5,540.356602485,35.0563,-76.0439,35.0563,-76.0439,1,39,-84.51
link,15,103,5,540.207831700,35.0557,-76.0475,35.0557,-76.0475,1,39,-84.51
link,16,103,5,540.063541431,35.0546,-76.0514,35.0546,-76.0514,1,39,-84.51
link,17,103,5,538.167015939,35.0115,-76.1256,35.0115,-76.1256,1,39,-84.51
link,18,103,5,538.165062009,34.9925,-76.1409,34.9925,-76.1409,1,39,-84.51
link,1,137,5,881.995580244,44.0375,-68.8071,44.0375,-68.8071,1,39,-84.51
link,2,137,5,881.479893745,44.0319,-68.8155,44.0319,-68.8155,1,39,-84.51
